,full_text,tweet_english
601,wk mah cukup narasi susu makan gratis arti tau paslon subianto gibran emang concern masalah stunting dr dulu anggap sepele fokus utama mah lanjut program jokowi entah ikn olah sumber daya alam mandiri,wk mah enough free milk food narrative meaning tau paslon subianto gibran emang concern about stunting problems dr used to consider trivial the main focus of the advanced jokowi program whether or not ikn process independent natural resources
602,dukung prabowo tidak tuju program apalagi kalo keluar 450t terlalu besar dukung bapak akan lanjut ikn hilir perata bangun prioritas pak program2 pak jokowi,support prabowo does not go to the program especially if it comes out 450t is too big support you will continue downstream perata develop priorities pack 2 programs pack jokowi
603,program unggul ngelanjutin ikn makan siang gratis nanem singkong jadi jagung subsidi bbm rang naikin gaji jabat sama naikin pajak,superior program to continue the free lunch program nanem cassava so corn subsidy bbm rang increase salary equals increase in taxes
604,upaya kuat industri umkamu jamin aman konsumen lalu penuh standar produk obat makan program sapa nusantara loka pom kab tabalong fokus utama wilayah sangga ikn ibukota nusantara,"strong efforts of the umkamu industry to ensure the safety of consumers and full standards of edible medicinal products, the Sapa Nusantara Loka Pom Tabalong Regency program is the main focus of the Sangga IKN region, the capital of the archipelago"
605,rame bahas kata kena prank program makan gratis ngab ngab kamu pikir deh negara gede apa banyak apa manusia mgkn kelar milu lgsg slese 100 dpet org cerdas2 terus begimana program 40 kota tara ikn yakin tuh slese kelar milu,rame discuss the word hit by prank free eating program ngab ngab you think deh big country what's a lot man mgkn kelar milu lgsg slese 100 dpet smart people2 continue to like the program 40 cities tara ikn sure tuh slese kelar milu
606,ikn batal duit buat makan gratis wkwkwkkkk program aneh menang,ikn cancel money for free meal wkwkwkkkk strange program win
607,gw mau liat kacau jadi program abal2inizzz sama kacau ikn,i want to look chaotic so the program abal2inizzz is equally chaotic ikn
608,iya uang pajak boleh aja dialokasiin program lpdp dihilamgkan sebgian dana diksih program lain ya masalah program intansi aja dipotongdipangkas buat ikn kok,"yes, tax money may be allocated in the lpdp program to be disposed of as a part of the funds for other programs, yes, the issue of the intelligence program is just deducted for ikn."
609,baru 1 program aja proses nunggu 4tahun buat realisasi 100 bagaimana program lai bangun 30jt rumah dana desa 5m 10ribu mahasiswa baik kasih beasiswa luar negri ikn gabakal susah apbn buat 13 kota baru jawa,"just 1 program, the process of waiting 4 years for the realization of 100 how the Lai program to build 30 million village fund houses 5m 10 thousand good students give scholarships abroad, it is difficult for 13 new cities of Java"
610,program mana pak anies mau lanjutin ikn ikn bukan mau dilanjutin kaji ulang yakali udah jalan tidak dilanjutin,which program sir anies want to continue ikn ikn not want to continue reviewing yakali already the path is not continued
611,terus buat apa jadi program unggul kalo proses malah optimal begini buang anggar gede ikn sangat rawan potensi korupsi,"continue to make it a superior program if the process is even optimal like this, throw fencing big ikn very prone to potential corruption"
612,cak imin kata gitu uda riset dulu bang jdi gabisa kamu bilang sal nyebut doang malah sbnernya ak kurang tuju sama program 02 belum uda mau pangkas dana subsidi bbm uda masuk berita dimanamana juga dan turus ikn juga gk kecil dana,cak imin said that uda research first bang jdi gabisa you said sal mention doang even asbnernya ak less towards the same program 02 uda not yet want to cut the subsidy funds for bbm uda in the news everywhere and take care of ikn also gk small funds
613,prettt gue sih mending batalin aja program duit bangun ikn aja 400 triliun lebih program makan siang 450t tahun kata anggar mana jelas potong subsidi udah hasil apa harga barang mahal pajak makin naik paham lol,prettt me sih mending batalin aja money program build ikn aja 400 trillion more 450t lunch program year said fencing where clear cut subsidies already the results of what the price of expensive goods taxes is increasing understand lol
614,sebenernya mah gimmick aja potong subsidi bbm buat program makn siang kamu mau naikin industri mobil listrik kan elahhh 5 tahun depan banyak syukur nih proyek banyak ikn mobil listrik rokok elektrik,"actually mah gimmick just cut the bbm subsidy for the noon program you want to go up in the electric car industry right elahhh 5 next year a lot of thanksgiving, there are many projects like electric cars, electric cigarettes"
615,loh bukan awal 02 03 wacana lanjut program jokowi rasa program jokowi spt ikn itu baik bangsa malah jadi mind set ubah kayak anies wkwkwkwkwkw sakit haaati,loh not the beginning 02 03 discourse further jokowi program feel jokowi program like it's good for the nation even so mind set change like anies wkwkwkwkw sick haaati
616,ikn suruh hari langsung jadi food estate suruh langsung subur tanah langsung dapet hasil program makan gratis malah kira hari langsung rata dapetnya klen bs baca sih 2029 tuh target 100 nya kamu tau sendiri berapa jumlah anak indonesia,"ikn told me to immediately become a food estate told me to directly fertile the land directly get the results of the free meal program even though the day immediately flattened out if I read it 2029, you know the target of 100 you know yourself how many Indonesian children"
617,ngajuin apa nih lengkap suara dpr mayoritas usung jokowi mustahil banget tentang ikn aja dulu ada program vismis aja jalan,ngajuin apa nih complete Suara dpr majority usung jokowi very impossible about ikn aja there used to be a vismis program aja jalan
